,n,time,ids,e_ids,rejected,false_rejects
3159,3160,0.031896352767944336,16,0,60,25
3160,3161,0.037029266357421875,17,0,57,22
3161,3162,0.03717756271362305,16,0,55,23
3162,3163,0.03724813461303711,16,0,57,24
3163,3164,0.04153037071228027,16,0,53,25
3164,3165,0.03868579864501953,16,0,53,25
3165,3166,0.03094935417175293,16,0,54,29
3166,3167,0.042914628982543945,16,0,54,31
3167,3168,0.03428077697753906,16,0,53,29
3168,3169,0.034742116928100586,16,0,53,30
3169,3170,0.030602216720581055,16,0,51,27
3170,3171,0.0347905158996582,16,0,51,28
3171,3172,0.04710698127746582,16,0,54,29
3172,3173,0.036865949630737305,16,0,52,27
3173,3174,0.03532528877258301,16,0,50,24
3174,3175,0.040111541748046875,16,0,49,25
3175,3176,0.04312396049499512,15,1,48,24
3176,3177,0.04494428634643555,16,0,49,23
3177,3178,0.033158302307128906,16,0,54,27
3178,3179,0.035138607025146484,16,0,52,23
3179,3180,0.038172245025634766,16,0,52,22
3180,3181,0.03452301025390625,16,0,46,17
3181,3182,0.03483176231384277,16,0,49,19
3182,3183,0.041411399841308594,16,0,52,22
3183,3184,0.032219648361206055,16,0,54,23
3184,3185,0.030632734298706055,16,0,51,19
3185,3186,0.032851219177246094,16,0,48,17
3186,3187,0.034047842025756836,16,0,52,21
3187,3188,0.03307676315307617,16,0,49,16
3188,3189,0.035980224609375,16,0,51,18
3189,3190,0.03470110893249512,16,0,52,21
3190,3191,0.03288841247558594,15,0,49,20
3191,3192,0.033913373947143555,16,0,52,22
3192,3193,0.03436017036437988,16,0,55,23
3193,3194,0.03624415397644043,16,0,57,25
3194,3195,0.03628802299499512,16,0,54,23
3195,3196,0.030517101287841797,16,0,52,22
3196,3197,0.03241229057312012,16,0,54,22
3197,3198,0.035703182220458984,15,0,53,22
3198,3199,0.032091617584228516,16,0,50,19
3199,3200,0.04006838798522949,16,0,50,19
3200,3201,0.04066777229309082,16,0,48,18
3201,3202,0.03853559494018555,16,0,50,21
3202,3203,0.03713798522949219,16,0,51,19
3203,3204,0.031246423721313477,17,0,50,21
3204,3205,0.030698060989379883,17,0,49,19
3205,3206,0.030104398727416992,16,0,50,21
3206,3207,0.04434609413146973,16,0,51,20
3207,3208,0.0313875675201416,16,0,52,22
3208,3209,0.035269737243652344,16,0,47,20
3209,3210,0.03458976745605469,16,0,50,21
3210,3211,0.034432411193847656,15,0,47,20
3211,3212,0.047181129455566406,15,1,52,22
3212,3213,0.042497873306274414,16,0,49,21
3213,3214,0.03696417808532715,15,0,51,21
3214,3215,0.03796863555908203,14,0,54,25
3215,3216,0.0349118709564209,15,0,53,25
3216,3217,0.03684496879577637,16,0,54,23
3217,3218,0.03669309616088867,15,1,53,23
3218,3219,0.03392457962036133,16,0,51,22
3219,3220,0.037909507751464844,16,0,55,25
3220,3221,0.03968667984008789,16,0,53,23
3221,3222,0.03131437301635742,16,0,55,26
3222,3223,0.03118443489074707,16,0,56,26
3223,3224,0.03864121437072754,16,0,52,22
3224,3225,0.034624576568603516,16,0,50,20
3225,3226,0.040468454360961914,16,0,52,23
3226,3227,0.04019021987915039,16,0,52,23
3227,3228,0.039490699768066406,16,0,53,23
3228,3229,0.036881208419799805,16,0,52,23
3229,3230,0.04698300361633301,16,0,51,22
3230,3231,0.042201995849609375,17,0,51,22
3231,3232,0.0370945930480957,17,0,51,24
3232,3233,0.03426361083984375,17,0,52,24
3233,3234,0.03145027160644531,17,0,51,24
3234,3235,0.034932851791381836,17,0,52,23
3235,3236,0.02962327003479004,17,0,48,20
3236,3237,0.03551030158996582,17,0,48,23
3237,3238,0.04185676574707031,17,0,48,23
3238,3239,0.03452730178833008,16,0,53,25
3239,3240,0.037152767181396484,16,0,50,24
3240,3241,0.03877449035644531,17,0,45,22
3241,3242,0.02996087074279785,17,0,46,22
3242,3243,0.031058311462402344,17,0,44,21
3243,3244,0.029928922653198242,17,0,51,26
3244,3245,0.029585838317871094,17,0,49,23
3245,3246,0.03207254409790039,17,0,49,24
3246,3247,0.03734183311462402,17,0,48,22
3247,3248,0.03104853630065918,17,0,48,22
3248,3249,0.03243374824523926,17,0,51,24
3249,3250,0.0316004753112793,17,0,46,20
3250,3251,0.032630205154418945,17,0,45,21
3251,3252,0.02866816520690918,16,0,49,24
3252,3253,0.030251264572143555,17,0,50,23
3253,3254,0.03362393379211426,17,0,53,26
3254,3255,0.03273892402648926,17,0,47,21
3255,3256,0.03438162803649902,17,0,48,22
3256,3257,0.03421640396118164,17,0,50,23
3257,3258,0.037933349609375,17,0,47,21
3258,3259,0.03191399574279785,17,0,46,20
3259,3260,0.03273344039916992,17,0,46,20
3260,3261,0.03196549415588379,17,0,48,21
3261,3262,0.03517580032348633,16,1,47,23
3262,3263,0.033052921295166016,17,0,49,23
3263,3264,0.029666423797607422,17,0,45,20
3264,3265,0.03047013282775879,17,0,44,20
3265,3266,0.03032684326171875,17,0,43,18
3266,3267,0.0378575325012207,17,0,49,24
3267,3268,0.03347373008728027,17,0,44,20
3268,3269,0.0293581485748291,17,0,42,20
3269,3270,0.033361196517944336,17,0,40,19
3270,3271,0.03026747703552246,17,0,46,22
3271,3272,0.03027176856994629,17,0,45,20
3272,3273,0.03104257583618164,17,0,49,24
3273,3274,0.03336930274963379,17,0,49,24
3274,3275,0.03174734115600586,17,0,42,18
3275,3276,0.03334856033325195,17,0,41,17
3276,3277,0.0332646369934082,17,0,45,19
3277,3278,0.04057431221008301,17,0,39,16
3278,3279,0.04018092155456543,17,0,39,15
3279,3280,0.03632783889770508,17,0,42,18
3280,3281,0.033612966537475586,17,0,44,19
3281,3282,0.03498435020446777,17,0,40,16
3282,3283,0.03322768211364746,17,0,40,16
3283,3284,0.03282666206359863,17,0,42,19
3284,3285,0.030012130737304688,17,0,41,18
3285,3286,0.033777475357055664,17,0,47,20
3286,3287,0.02973461151123047,17,0,41,15
3287,3288,0.030526161193847656,17,0,42,17
3288,3289,0.03089165687561035,17,0,44,19
3289,3290,0.029591798782348633,17,0,43,19
3290,3291,0.03891897201538086,17,0,42,17
3291,3292,0.04116630554199219,17,0,39,15
3292,3293,0.02920985221862793,17,0,42,16
3293,3294,0.030012845993041992,17,0,41,15
3294,3295,0.030904531478881836,17,0,36,14
3295,3296,0.03601360321044922,15,0,39,15
3296,3297,0.04063892364501953,16,0,40,16
3297,3298,0.03421735763549805,17,0,40,15
3298,3299,0.03247857093811035,17,0,38,14
3299,3300,0.031061410903930664,17,0,39,15
3300,3301,0.029579639434814453,17,0,39,14
3301,3302,0.03211331367492676,17,0,39,15
3302,3303,0.03495216369628906,17,0,39,15
3303,3304,0.03673911094665527,15,0,38,15
3304,3305,0.04372739791870117,17,0,40,16
3305,3306,0.03660869598388672,17,0,35,12
3306,3307,0.03261756896972656,17,0,38,14
3307,3308,0.03190159797668457,17,0,39,15
3308,3309,0.03181743621826172,16,1,38,14
3309,3310,0.030313968658447266,16,0,36,14
3310,3311,0.028956890106201172,17,0,38,14
3311,3312,0.04117631912231445,17,0,38,14
3312,3313,0.07200908660888672,16,0,38,14
3313,3314,0.060920000076293945,17,0,39,15
3314,3315,0.0399172306060791,17,0,36,13
3315,3316,0.0473780632019043,17,0,34,11
3316,3317,0.04329943656921387,17,0,33,10
3317,3318,0.035767316818237305,17,0,37,15
3318,3319,0.030610084533691406,16,0,33,13
3319,3320,0.030352115631103516,17,0,36,13
3320,3321,0.03153347969055176,17,0,37,16
3321,3322,0.03188014030456543,17,0,37,13
3322,3323,0.030506610870361328,16,0,37,15
3323,3324,0.036492109298706055,15,0,35,13
3324,3325,0.03702378273010254,16,1,35,13
3325,3326,0.033879756927490234,17,0,34,12
3326,3327,0.0410618782043457,16,1,37,16
3327,3328,0.03908562660217285,17,0,38,16
3328,3329,0.037394046783447266,17,0,39,16
3329,3330,0.04002642631530762,16,1,38,16
3330,3331,0.034748077392578125,15,2,40,19
3331,3332,0.029626131057739258,17,0,38,15
3332,3333,0.03145623207092285,16,0,39,15
3333,3334,0.03569459915161133,16,0,38,17
3334,3335,0.0416715145111084,16,0,38,16
3335,3336,0.03689742088317871,15,0,38,14
3336,3337,0.04200387001037598,15,0,39,16
3337,3338,0.03489398956298828,14,0,40,16
3338,3339,0.030620336532592773,14,0,38,15
3339,3340,0.03290534019470215,14,0,38,15
3340,3341,0.029688119888305664,14,0,37,16
3341,3342,0.028909683227539062,13,0,36,14
3342,3343,0.029674291610717773,14,0,36,14
3343,3344,0.03257393836975098,13,0,38,15
3344,3345,0.03274893760681152,14,0,36,14
3345,3346,0.03239321708679199,14,0,33,13
3346,3347,0.03269624710083008,14,0,36,14
3347,3348,0.03917670249938965,14,0,37,16
3348,3349,0.032923221588134766,14,0,35,14
3349,3350,0.0400090217590332,14,0,34,13
3350,3351,0.03122401237487793,13,0,40,18
3351,3352,0.037717580795288086,12,1,41,21
3352,3353,0.0369868278503418,14,0,36,16
3353,3354,0.048699140548706055,13,0,35,14
3354,3355,0.04220414161682129,14,0,35,16
3355,3356,0.03164482116699219,14,0,36,17
3356,3357,0.03006577491760254,13,0,36,16
3357,3358,0.034657955169677734,13,1,35,17
3358,3359,0.031848907470703125,13,0,35,14
3359,3360,0.04137372970581055,12,1,40,18
3360,3361,0.03610825538635254,13,0,35,14
3361,3362,0.0302126407623291,14,0,37,16
3362,3363,0.03332161903381348,14,0,40,18
3363,3364,0.03290534019470215,14,0,36,15
3364,3365,0.0350797176361084,13,1,36,16
3365,3366,0.032093048095703125,14,0,33,12
3366,3367,0.03592872619628906,14,0,34,14
3367,3368,0.03419947624206543,14,0,31,11
3368,3369,0.029664039611816406,13,0,30,10
3369,3370,0.03126192092895508,13,0,33,12
3370,3371,0.03730320930480957,12,0,34,11
3371,3372,0.036293745040893555,11,0,37,14
3372,3373,0.03632664680480957,12,0,37,13
3373,3374,0.03705906867980957,12,0,35,13
3374,3375,0.041580915451049805,11,1,39,17
3375,3376,0.03315019607543945,12,0,37,13
3376,3377,0.04915761947631836,11,0,33,12
3377,3378,0.03364753723144531,11,0,34,12
3378,3379,0.03970193862915039,11,0,34,12
3379,3380,0.03552961349487305,11,0,36,12
3380,3381,0.030013084411621094,11,0,35,12
3381,3382,0.027982711791992188,11,0,33,10
3382,3383,0.03659868240356445,11,0,33,12
3383,3384,0.029365062713623047,11,0,35,13
3384,3385,0.040174245834350586,11,0,37,14
3385,3386,0.03927016258239746,11,0,38,16
3386,3387,0.03432822227478027,11,0,34,12
3387,3388,0.03364133834838867,11,0,32,10
3388,3389,0.03258872032165527,11,0,34,13
3389,3390,0.03766036033630371,11,0,35,13
3390,3391,0.03037571907043457,11,0,36,11
3391,3392,0.03372335433959961,11,0,33,11
3392,3393,0.0308835506439209,11,0,30,10
3393,3394,0.04421210289001465,11,0,33,12
3394,3395,0.0408787727355957,11,0,31,12
3395,3396,0.03720712661743164,11,0,33,11
3396,3397,0.0333399772644043,11,0,32,12
3397,3398,0.03282761573791504,11,0,29,10
3398,3399,0.06700563430786133,11,1,32,13
3399,3400,0.08655428886413574,12,0,31,12
3400,3401,0.06089973449707031,12,0,33,10
3401,3402,0.05177807807922363,13,0,30,9
3402,3403,0.04888439178466797,13,0,33,9
3403,3404,0.04749321937561035,14,0,34,11
3404,3405,0.03354167938232422,14,0,31,9
3405,3406,0.033101558685302734,14,0,30,9
3406,3407,0.038544654846191406,14,0,32,12
3407,3408,0.03354525566101074,14,0,33,11
3408,3409,0.02927398681640625,14,0,33,11
3409,3410,0.03089308738708496,14,0,34,10
3410,3411,0.029106616973876953,14,0,30,8
3411,3412,0.032422780990600586,13,0,31,10
3412,3413,0.04092907905578613,14,0,28,9
3413,3414,0.03172016143798828,14,0,31,10
3414,3415,0.027912616729736328,14,0,29,10
3415,3416,0.03250837326049805,14,0,32,12
3416,3417,0.0293428897857666,14,0,36,13
3417,3418,0.027629613876342773,14,0,31,11
3418,3419,0.029197216033935547,14,0,31,12
3419,3420,0.02773451805114746,14,0,32,11
3420,3421,0.027155399322509766,14,0,34,16
3421,3422,0.03001117706298828,13,1,35,15
3422,3423,0.03578519821166992,14,0,34,14
3423,3424,0.02908945083618164,14,0,35,15
3424,3425,0.033921241760253906,14,0,35,13
3425,3426,0.03426790237426758,14,0,34,14
3426,3427,0.03279852867126465,14,0,32,11
3427,3428,0.028357982635498047,15,0,31,10
3428,3429,0.033487558364868164,15,0,31,12
3429,3430,0.03249621391296387,15,0,30,11
3430,3431,0.03275585174560547,17,0,34,11
3431,3432,0.03351712226867676,17,0,34,13
3432,3433,0.039522647857666016,17,0,38,17
3433,3434,0.03441905975341797,17,0,34,15
3434,3435,0.029673099517822266,17,0,37,15
3435,3436,0.028544902801513672,17,0,37,15
3436,3437,0.02858757972717285,17,0,34,15
3437,3438,0.03956460952758789,17,0,37,17
3438,3439,0.038825273513793945,17,0,38,17
3439,3440,0.04088187217712402,16,1,38,17
3440,3441,0.03548693656921387,16,1,41,19
3441,3442,0.03592681884765625,17,0,40,21
3442,3443,0.030019760131835938,17,0,35,15
3443,3444,0.04076337814331055,17,0,37,15
3444,3445,0.03701019287109375,17,0,39,16
3445,3446,0.03321695327758789,17,0,37,15
3446,3447,0.03151512145996094,17,0,39,17
3447,3448,0.03595113754272461,15,1,41,20
3448,3449,0.030678272247314453,17,0,40,18
3449,3450,0.0337216854095459,17,0,36,16
3450,3451,0.03295731544494629,16,0,38,16
3451,3452,0.033621788024902344,17,0,36,15
3452,3453,0.03215527534484863,16,0,39,15
3453,3454,0.030687808990478516,16,0,42,19
3454,3455,0.029156208038330078,16,0,37,15
3455,3456,0.031156063079833984,15,1,38,15
3456,3457,0.028952836990356445,15,1,41,15
3457,3458,0.031072139739990234,16,0,39,14
3458,3459,0.02925419807434082,16,0,38,13
3459,3460,0.03135228157043457,16,0,43,14
3460,3461,0.03462409973144531,16,0,45,17
3461,3462,0.03470468521118164,16,0,42,16
3462,3463,0.03145098686218262,16,0,41,17
3463,3464,0.02954721450805664,16,0,42,17
3464,3465,0.0303499698638916,15,1,45,18
3465,3466,0.031009197235107422,16,0,45,20
3466,3467,0.029417991638183594,16,0,42,18
3467,3468,0.03271913528442383,17,0,44,19
3468,3469,0.03514862060546875,17,0,44,20
3469,3470,0.03348994255065918,16,1,43,21
3470,3471,0.03605961799621582,17,0,45,22
3471,3472,0.031224727630615234,17,0,43,21
3472,3473,0.03045821189880371,17,0,42,19
3473,3474,0.03067302703857422,17,0,43,19
3474,3475,0.03206157684326172,17,0,42,19
3475,3476,0.032810211181640625,17,0,42,21
3476,3477,0.03839111328125,17,0,44,21
3477,3478,0.03398919105529785,17,0,50,26
3478,3479,0.03107142448425293,17,0,51,27
3479,3480,0.037401437759399414,17,0,50,28
3480,3481,0.03130769729614258,17,0,51,26
3481,3482,0.034734487533569336,17,0,50,28
3482,3483,0.03610706329345703,17,0,51,26
3483,3484,0.0336761474609375,17,0,51,27
3484,3485,0.02928948402404785,17,0,49,24
3485,3486,0.033878326416015625,16,0,49,25
3486,3487,0.037065982818603516,16,1,46,21
3487,3488,0.03032660484313965,15,0,47,22
3488,3489,0.031100749969482422,15,1,47,22
3489,3490,0.03559613227844238,15,1,45,22
3490,3491,0.029114484786987305,16,0,46,20
3491,3492,0.03166627883911133,16,0,53,26
3492,3493,0.033046722412109375,16,0,49,24
3493,3494,0.03708219528198242,16,0,54,24
3494,3495,0.034807682037353516,16,0,58,24
3495,3496,0.03049945831298828,16,0,55,24
3496,3497,0.030714035034179688,16,0,53,23
3497,3498,0.031042098999023438,16,0,52,27
3498,3499,0.03482532501220703,15,0,54,26
3499,3500,0.037392616271972656,16,0,52,28
3500,3501,0.039052724838256836,16,0,51,26
3501,3502,0.0340573787689209,16,0,54,29
3502,3503,0.04020285606384277,17,0,55,28
3503,3504,0.038187265396118164,16,0,52,28
3504,3505,0.0326685905456543,17,0,53,28
3505,3506,0.03350210189819336,17,0,56,32
3506,3507,0.04193282127380371,16,1,57,35
3507,3508,0.03226041793823242,17,0,54,34
3508,3509,0.03212404251098633,17,0,54,34
3509,3510,0.03095412254333496,17,0,52,33
3510,3511,0.03258347511291504,17,0,59,34
3511,3512,0.03635096549987793,17,0,61,43
3512,3513,0.036125898361206055,17,0,64,41
3513,3514,0.032968997955322266,17,0,58,39
3514,3515,0.032060861587524414,17,0,60,40
3515,3516,0.031830549240112305,17,0,52,35
3516,3517,0.03468942642211914,17,0,57,39
3517,3518,0.036580801010131836,17,0,57,37
3518,3519,0.036441802978515625,16,1,63,40
3519,3520,0.033965349197387695,16,0,54,34
3520,3521,0.032955169677734375,17,0,55,37
3521,3522,0.03372597694396973,17,0,54,35
3522,3523,0.03454780578613281,17,0,62,41
3523,3524,0.03357291221618652,17,0,57,34
3524,3525,0.03337836265563965,17,0,63,40
3525,3526,0.04569530487060547,17,0,59,34
3526,3527,0.035447120666503906,16,0,65,40
3527,3528,0.032505035400390625,17,0,63,38
3528,3529,0.03429770469665527,17,0,68,41
3529,3530,0.0340123176574707,17,0,69,42
3530,3531,0.036722660064697266,17,0,70,42
3531,3532,0.03794980049133301,17,0,70,41
3532,3533,0.04291081428527832,17,0,73,50
3533,3534,0.03486204147338867,17,0,70,44
3534,3535,0.03938865661621094,17,0,72,49
3535,3536,0.04074859619140625,16,1,73,50
3536,3537,0.036881208419799805,17,0,72,50
3537,3538,0.03265881538391113,17,0,70,48
3538,3539,0.03415179252624512,17,0,72,50
3539,3540,0.038785457611083984,17,0,69,49
3540,3541,0.03568530082702637,17,0,74,55
3541,3542,0.035048723220825195,17,0,71,51
3542,3543,0.04122018814086914,17,0,70,52
3543,3544,0.035164594650268555,17,0,70,52
3544,3545,0.035021305084228516,16,0,72,52
3545,3546,0.0356752872467041,17,0,71,52
3546,3547,0.04024696350097656,16,0,75,56
3547,3548,0.03786873817443848,17,0,69,52
3548,3549,0.04088902473449707,17,0,74,55
3549,3550,0.03783392906188965,17,0,69,53
3550,3551,0.03823280334472656,17,0,74,56
3551,3552,0.04105854034423828,17,0,73,55
3552,3553,0.04066014289855957,17,0,72,55
3553,3554,0.04158663749694824,17,0,73,54
3554,3555,0.03939533233642578,17,0,74,58
3555,3556,0.036762237548828125,17,0,65,50
3556,3557,0.04073643684387207,17,0,70,55
3557,3558,0.04119062423706055,17,0,68,54
3558,3559,0.041982173919677734,17,0,70,55
3559,3560,0.04147648811340332,17,0,67,56
3560,3561,0.034665822982788086,17,0,67,53
3561,3562,0.04026293754577637,17,0,60,46
3562,3563,0.03929495811462402,15,1,66,51
3563,3564,0.03286433219909668,17,0,65,50
3564,3565,0.04418635368347168,17,0,63,49
3565,3566,0.04185676574707031,16,1,68,55
3566,3567,0.035271644592285156,17,0,55,43
3567,3568,0.040907859802246094,17,0,56,45
3568,3569,0.03681659698486328,17,0,62,49
3569,3570,0.04515480995178223,15,0,58,46
3570,3571,0.037079572677612305,17,0,58,48
3571,3572,0.03413128852844238,17,0,62,50
3572,3573,0.037741661071777344,17,0,61,49
3573,3574,0.03497934341430664,17,0,63,52
3574,3575,0.03322434425354004,17,0,60,51
3575,3576,0.03454160690307617,16,0,64,52
3576,3577,0.036513328552246094,17,0,71,61
3577,3578,0.03697514533996582,17,0,65,57
3578,3579,0.04174613952636719,17,0,70,60
3579,3580,0.03801751136779785,17,0,66,56
3580,3581,0.04091191291809082,16,0,71,62
3581,3582,0.033635616302490234,17,0,67,57
3582,3583,0.043164968490600586,16,0,70,60
3583,3584,0.03921389579772949,16,0,68,60
3584,3585,0.043038368225097656,16,0,68,61
3585,3586,0.04497647285461426,16,0,68,60
3586,3587,0.03482818603515625,17,0,64,57
3587,3588,0.041143178939819336,17,0,59,52
3588,3589,0.034464359283447266,16,1,65,57
3589,3590,0.0389404296875,17,0,63,56
3590,3591,0.03907966613769531,17,0,63,54
3591,3592,0.03813433647155762,17,0,63,55
3592,3593,0.03299355506896973,17,0,61,53
3593,3594,0.038153886795043945,17,0,64,56
3594,3595,0.036303043365478516,17,0,60,51
3595,3596,0.035752058029174805,17,0,63,54
3596,3597,0.043370962142944336,16,0,70,59
3597,3598,0.04241156578063965,17,0,68,58
3598,3599,0.03677105903625488,17,0,63,53
3599,3600,0.035535335540771484,17,0,65,55
3600,3601,0.036292076110839844,17,0,50,37
3601,3602,0.036589622497558594,17,0,56,44
3602,3603,0.040752410888671875,17,0,55,43
3603,3604,0.03415632247924805,17,0,58,46
3604,3605,0.034041404724121094,17,0,58,47
3605,3606,0.036432743072509766,17,0,57,45
3606,3607,0.04091501235961914,17,0,57,44
3607,3608,0.03418731689453125,17,0,57,43
3608,3609,0.04222512245178223,17,0,58,43
3609,3610,0.04123878479003906,17,0,62,47
3610,3611,0.03509235382080078,17,0,58,43
3611,3612,0.034560203552246094,17,0,57,43
3612,3613,0.033931732177734375,17,0,61,46
3613,3614,0.03366494178771973,17,0,65,48
3614,3615,0.038101911544799805,16,0,65,50
3615,3616,0.03360486030578613,16,0,60,49
3616,3617,0.039707183837890625,17,0,60,44
3617,3618,0.036531925201416016,17,0,65,51
3618,3619,0.03265976905822754,17,0,60,46
3619,3620,0.0418241024017334,17,0,62,49
3620,3621,0.03760886192321777,17,0,54,39
3621,3622,0.03313016891479492,17,0,55,41
3622,3623,0.03500080108642578,16,1,61,46
3623,3624,0.03319692611694336,17,0,53,38
3624,3625,0.036681413650512695,17,0,55,43
3625,3626,0.0359339714050293,16,1,55,41
3626,3627,0.03241229057312012,17,0,56,43
3627,3628,0.034209251403808594,17,0,64,49
3628,3629,0.04313993453979492,15,1,58,44
3629,3630,0.0349271297454834,16,1,57,45
3630,3631,0.04816007614135742,17,0,58,45
3631,3632,0.037309885025024414,16,0,64,46
3632,3633,0.03383493423461914,17,0,64,47
3633,3634,0.04499053955078125,17,0,66,51
3634,3635,0.038564443588256836,17,0,62,47
3635,3636,0.04676175117492676,16,0,63,51
3636,3637,0.03684520721435547,16,1,62,48
3637,3638,0.032567501068115234,17,0,58,48
3638,3639,0.04402875900268555,17,0,60,46
3639,3640,0.03538036346435547,17,0,63,50
3640,3641,0.03701376914978027,17,0,61,49
3641,3642,0.043886661529541016,16,1,62,50
3642,3643,0.03548765182495117,17,0,62,46
3643,3644,0.03780531883239746,17,0,63,50
3644,3645,0.04061293601989746,17,0,63,49
3645,3646,0.041236162185668945,16,0,66,49
3646,3647,0.039673805236816406,17,0,65,45
3647,3648,0.03864550590515137,15,0,71,52
3648,3649,0.035329341888427734,17,0,71,49
3649,3650,0.0411829948425293,17,0,69,51
3650,3651,0.03840136528015137,17,0,72,54
3651,3652,0.034593820571899414,17,0,67,48
3652,3653,0.03430914878845215,17,0,70,49
3653,3654,0.038495779037475586,17,0,68,49
3654,3655,0.03226351737976074,17,0,62,47
3655,3656,0.03370952606201172,17,0,68,49
3656,3657,0.0452728271484375,17,0,63,45
3657,3658,0.042122840881347656,17,0,63,44
3658,3659,0.0423583984375,17,0,68,49
3659,3660,0.04400014877319336,17,0,73,52
3660,3661,0.039012908935546875,17,0,69,49
3661,3662,0.04525017738342285,16,0,73,56
3662,3663,0.042096853256225586,17,0,75,51
3663,3664,0.0331723690032959,17,0,73,51
3664,3665,0.03292393684387207,17,0,75,52
3665,3666,0.0330202579498291,17,0,68,50
3666,3667,0.04391193389892578,17,0,70,49
3667,3668,0.03980302810668945,17,0,66,47
3668,3669,0.04401397705078125,17,0,66,46
3669,3670,0.03608989715576172,16,0,68,47
3670,3671,0.04734373092651367,17,0,71,48
3671,3672,0.03717041015625,17,0,64,46
3672,3673,0.04554915428161621,16,1,71,51
3673,3674,0.036646366119384766,17,0,66,46
3674,3675,0.03699445724487305,17,0,63,47
3675,3676,0.033646583557128906,17,0,61,41
3676,3677,0.04310965538024902,17,0,61,44
3677,3678,0.034235477447509766,17,0,67,46
3678,3679,0.042485952377319336,17,0,65,48
3679,3680,0.03963422775268555,17,0,69,48
3680,3681,0.035185813903808594,16,0,67,48
3681,3682,0.0362093448638916,17,0,65,46
3682,3683,0.037433624267578125,17,0,70,48
3683,3684,0.03362846374511719,17,0,64,44
3684,3685,0.03364086151123047,17,0,63,42
3685,3686,0.03213000297546387,17,0,57,39
3686,3687,0.03525090217590332,17,0,59,38
3687,3688,0.03862643241882324,17,0,62,41
3688,3689,0.0370638370513916,17,0,68,48
3689,3690,0.036184072494506836,17,0,69,47
3690,3691,0.03668832778930664,17,0,42,33
3691,3692,0.03729677200317383,17,0,48,37
3692,3693,0.03615832328796387,17,0,45,34
3693,3694,0.032143592834472656,17,0,48,35
3694,3695,0.035312652587890625,17,0,48,36
3695,3696,0.04076814651489258,17,0,49,36
3696,3697,0.03795170783996582,17,0,51,39
3697,3698,0.03611898422241211,17,0,52,40
3698,3699,0.03889203071594238,17,0,48,37
3699,3700,0.03175520896911621,17,0,51,37
3700,3701,0.03385138511657715,17,0,52,40
3701,3702,0.03200650215148926,17,0,52,38
3702,3703,0.033582210540771484,17,0,56,45
3703,3704,0.03481650352478027,17,0,52,40
3704,3705,0.03126382827758789,17,0,52,41
3705,3706,0.0348358154296875,17,0,53,42
3706,3707,0.03897500038146973,15,1,58,42
3707,3708,0.03702378273010254,17,0,60,44
3708,3709,0.034618377685546875,17,0,54,41
3709,3710,0.03315544128417969,17,0,52,37
3710,3711,0.03342843055725098,17,0,50,39
3711,3712,0.040140628814697266,17,0,51,41
3712,3713,0.03219413757324219,17,0,54,40
3713,3714,0.030793428421020508,17,0,46,36
3714,3715,0.03538990020751953,16,0,52,40
3715,3716,0.0320127010345459,17,0,49,36
3716,3717,0.03361821174621582,17,0,49,37
3717,3718,0.0350039005279541,17,0,50,37
3718,3719,0.031783103942871094,17,0,53,40
3719,3720,0.0353240966796875,17,0,52,37
3720,3721,0.03997325897216797,15,2,52,39
3721,3722,0.041182518005371094,17,0,53,37
3722,3723,0.035349369049072266,16,0,56,39
3723,3724,0.038213253021240234,17,0,57,39
3724,3725,0.03383374214172363,17,0,55,37
3725,3726,0.03288984298706055,17,0,51,35
3726,3727,0.03372645378112793,15,2,54,39
3727,3728,0.035919189453125,17,0,55,40
3728,3729,0.035605430603027344,17,0,52,37
3729,3730,0.03498363494873047,17,0,54,39
3730,3731,0.037622928619384766,17,0,56,41
3731,3732,0.03551006317138672,17,0,54,39
3732,3733,0.0354616641998291,17,0,56,40
3733,3734,0.03417372703552246,17,0,53,39
3734,3735,0.030650854110717773,17,0,54,37
3735,3736,0.0318295955657959,17,0,46,35
3736,3737,0.0312497615814209,17,0,47,36
3737,3738,0.03254532814025879,17,0,48,36
3738,3739,0.033144235610961914,17,0,53,40
3739,3740,0.03270673751831055,17,0,49,36
3740,3741,0.03682446479797363,17,0,51,40
3741,3742,0.03135490417480469,17,0,56,43
3742,3743,0.03186655044555664,17,0,50,37
3743,3744,0.033280134201049805,17,0,53,38
3744,3745,0.034697771072387695,17,0,56,40
3745,3746,0.03466653823852539,17,0,52,38
3746,3747,0.031273603439331055,17,0,55,39
3747,3748,0.030930757522583008,17,0,52,37
3748,3749,0.03258347511291504,17,0,53,39
3749,3750,0.03354072570800781,17,0,55,43
3750,3751,0.038578033447265625,17,0,53,43
3751,3752,0.037568092346191406,17,0,51,40
3752,3753,0.03205418586730957,17,0,49,38
3753,3754,0.03087592124938965,17,0,46,36
3754,3755,0.030510902404785156,17,0,48,34
3755,3756,0.03241324424743652,17,0,47,35
3756,3757,0.0342714786529541,17,0,47,33
3757,3758,0.03379225730895996,17,0,49,34
3758,3759,0.03168296813964844,17,0,49,34
3759,3760,0.03015303611755371,17,0,44,31
3760,3761,0.03205466270446777,17,0,45,29
3761,3762,0.038010358810424805,16,1,51,35
3762,3763,0.031032800674438477,17,0,49,31
3763,3764,0.038419485092163086,17,0,49,35
3764,3765,0.03052353858947754,17,0,50,35
3765,3766,0.032395124435424805,17,0,46,32
3766,3767,0.034401655197143555,17,0,50,33
